bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1937685,3126693,text,76990,application/pdf,"Comm Sub",https://legiscan.com/KS/text/SB67/id/3126693,https://kslegislature.gov/li/b2025_26/measures/documents/sb67_01_0000.pdf
1937685,3188348,text,77251,application/pdf,Enrolled,https://legiscan.com/KS/text/SB67/id/3188348,https://kslegislature.gov/li/b2025_26/measures/documents/sb67_enrolled.pdf
1938020,3077047,text,1259210,application/pdf,Introduced,https://legiscan.com/KS/text/SB68/id/3077047,https://kslegislature.gov/li/b2025_26/measures/documents/sb68_00_0000.pdf
1937731,3077043,text,74158,application/pdf,Introduced,https://legiscan.com/KS/text/SB69/id/3077043,https://kslegislature.gov/li/b2025_26/measures/documents/sb69_00_0000.pdf
1937731,3127207,text,106468,application/pdf,Amended,https://legiscan.com/KS/text/SB69/id/3127207,https://kslegislature.gov/li/b2025_26/measures/documents/sb69_01_0000.pdf
1937943,3077044,text,135358,application/pdf,Introduced,https://legiscan.com/KS/text/SB70/id/3077044,https://kslegislature.gov/li/b2025_26/measures/documents/sb70_00_0000.pdf
1937943,3121163,text,154702,application/pdf,Amended,https://legiscan.com/KS/text/SB70/id/3121163,https://kslegislature.gov/li/b2025_26/measures/documents/sb70_01_0000.pdf
1937943,3128592,text,156612,application/pdf,Amended,https://legiscan.com/KS/text/SB70/id/3128592,https://kslegislature.gov/li/b2025_26/measures/documents/sb70_02_0000.pdf
1937943,3181219,text,180637,application/pdf,Amended,https://legiscan.com/KS/text/SB70/id/3181219,https://kslegislature.gov/li/b2025_26/measures/documents/sb70_03_0000.pdf
1937540,3076563,text,121782,application/pdf,Introduced,https://legiscan.com/KS/text/SB71/id/3076563,https://kslegislature.gov/li/b2025_26/measures/documents/sb71_00_0000.pdf
1937540,3159689,text,130430,application/pdf,Amended,https://legiscan.com/KS/text/SB71/id/3159689,https://kslegislature.gov/li/b2025_26/measures/documents/sb71_01_0000.pdf
1937175,3077016,text,76791,application/pdf,Introduced,https://legiscan.com/KS/text/SB72/id/3077016,https://kslegislature.gov/li/b2025_26/measures/documents/sb72_00_0000.pdf
1937712,3077034,text,81940,application/pdf,Introduced,https://legiscan.com/KS/text/SB73/id/3077034,https://kslegislature.gov/li/b2025_26/measures/documents/sb73_00_0000.pdf
1937443,3077033,text,62766,application/pdf,Introduced,https://legiscan.com/KS/text/SB74/id/3077033,https://kslegislature.gov/li/b2025_26/measures/documents/sb74_00_0000.pdf
1937443,3144280,text,79568,application/pdf,Amended,https://legiscan.com/KS/text/SB74/id/3144280,https://kslegislature.gov/li/b2025_26/measures/documents/sb74_01_0000.pdf
1939843,3079849,text,125492,application/pdf,Introduced,https://legiscan.com/KS/text/SB75/id/3079849,https://kslegislature.gov/li/b2025_26/measures/documents/sb75_00_0000.pdf
1939843,3127182,text,143888,application/pdf,Amended,https://legiscan.com/KS/text/SB75/id/3127182,https://kslegislature.gov/li/b2025_26/measures/documents/sb75_01_0000.pdf
1942362,3084011,text,69203,application/pdf,Introduced,https://legiscan.com/KS/text/SB76/id/3084011,https://kslegislature.gov/li/b2025_26/measures/documents/sb76_00_0000.pdf
1942362,3127197,text,81916,application/pdf,Amended,https://legiscan.com/KS/text/SB76/id/3127197,https://kslegislature.gov/li/b2025_26/measures/documents/sb76_01_0000.pdf
1942362,3158700,text,94293,application/pdf,Amended,https://legiscan.com/KS/text/SB76/id/3158700,https://kslegislature.gov/li/b2025_26/measures/documents/sb76_02_0000.pdf
1942783,3083835,text,85039,application/pdf,Introduced,https://legiscan.com/KS/text/SB77/id/3083835,https://kslegislature.gov/li/b2025_26/measures/documents/sb77_00_0000.pdf
1942783,3188069,text,85674,application/pdf,Enrolled,https://legiscan.com/KS/text/SB77/id/3188069,https://kslegislature.gov/li/b2025_26/measures/documents/sb77_enrolled.pdf
1942513,3084834,text,66966,application/pdf,Introduced,https://legiscan.com/KS/text/SB78/id/3084834,https://kslegislature.gov/li/b2025_26/measures/documents/sb78_00_0000.pdf
1942513,3126721,text,87544,application/pdf,Amended,https://legiscan.com/KS/text/SB78/id/3126721,https://kslegislature.gov/li/b2025_26/measures/documents/sb78_01_0000.pdf
1942513,3173420,text,196406,application/pdf,Amended,https://legiscan.com/KS/text/SB78/id/3173420,https://kslegislature.gov/li/b2025_26/measures/documents/sb78_02_0000.pdf
1942513,3184991,text,148679,application/pdf,Enrolled,https://legiscan.com/KS/text/SB78/id/3184991,https://kslegislature.gov/li/b2025_26/measures/documents/sb78_enrolled.pdf
1942627,3084807,text,167629,application/pdf,Introduced,https://legiscan.com/KS/text/SB79/id/3084807,https://kslegislature.gov/li/b2025_26/measures/documents/sb79_00_0000.pdf
1942627,3113420,text,182100,application/pdf,Amended,https://legiscan.com/KS/text/SB79/id/3113420,https://kslegislature.gov/li/b2025_26/measures/documents/sb79_01_0000.pdf
1942627,3192041,text,160928,application/pdf,Amended,https://legiscan.com/KS/text/SB79/id/3192041,https://kslegislature.gov/li/b2025_26/measures/documents/sb79_enrolled.pdf
1942336,3084303,text,85136,application/pdf,Introduced,https://legiscan.com/KS/text/SB80/id/3084303,https://kslegislature.gov/li/b2025_26/measures/documents/sb80_00_0000.pdf
1942402,3084831,text,85629,application/pdf,Introduced,https://legiscan.com/KS/text/SB81/id/3084831,https://kslegislature.gov/li/b2025_26/measures/documents/sb81_00_0000.pdf
1942823,3083874,text,65098,application/pdf,Introduced,https://legiscan.com/KS/text/SB82/id/3083874,https://kslegislature.gov/li/b2025_26/measures/documents/sb82_00_0000.pdf
1942823,3154919,text,71941,application/pdf,Amended,https://legiscan.com/KS/text/SB82/id/3154919,https://kslegislature.gov/li/b2025_26/measures/documents/sb82_01_0000.pdf
1942551,3084809,text,70959,application/pdf,Introduced,https://legiscan.com/KS/text/SB83/id/3084809,https://kslegislature.gov/li/b2025_26/measures/documents/sb83_00_0000.pdf
1942746,3083803,text,73942,application/pdf,Introduced,https://legiscan.com/KS/text/SB84/id/3083803,https://kslegislature.gov/li/b2025_26/measures/documents/sb84_00_0000.pdf
1942746,3158756,text,81173,application/pdf,Amended,https://legiscan.com/KS/text/SB84/id/3158756,https://kslegislature.gov/li/b2025_26/measures/documents/sb84_01_0000.pdf
1944831,3086656,text,70075,application/pdf,Introduced,https://legiscan.com/KS/text/SB85/id/3086656,https://kslegislature.gov/li/b2025_26/measures/documents/sb85_00_0000.pdf
1944831,3120122,text,83785,application/pdf,Amended,https://legiscan.com/KS/text/SB85/id/3120122,https://kslegislature.gov/li/b2025_26/measures/documents/sb85_01_0000.pdf
1945024,3086847,text,79909,application/pdf,Introduced,https://legiscan.com/KS/text/SB86/id/3086847,https://kslegislature.gov/li/b2025_26/measures/documents/sb86_00_0000.pdf
1944571,3086398,text,92187,application/pdf,Introduced,https://legiscan.com/KS/text/SB87/id/3086398,https://kslegislature.gov/li/b2025_26/measures/documents/sb87_00_0000.pdf
1944571,3127184,text,106349,application/pdf,Amended,https://legiscan.com/KS/text/SB87/id/3127184,https://kslegislature.gov/li/b2025_26/measures/documents/sb87_01_0000.pdf
1944571,3129480,text,109283,application/pdf,Amended,https://legiscan.com/KS/text/SB87/id/3129480,https://kslegislature.gov/li/b2025_26/measures/documents/sb87_02_0000.pdf
1944571,3173685,text,122262,application/pdf,Amended,https://legiscan.com/KS/text/SB87/id/3173685,https://kslegislature.gov/li/b2025_26/measures/documents/sb87_03_0000.pdf
1944641,3086468,text,80683,application/pdf,Introduced,https://legiscan.com/KS/text/SB88/id/3086468,https://kslegislature.gov/li/b2025_26/measures/documents/sb88_00_0000.pdf
1944641,3180425,text,82029,application/pdf,Enrolled,https://legiscan.com/KS/text/SB88/id/3180425,https://kslegislature.gov/li/b2025_26/measures/documents/sb88_enrolled.pdf
1944756,3086582,text,88655,application/pdf,Introduced,https://legiscan.com/KS/text/SB89/id/3086582,https://kslegislature.gov/li/b2025_26/measures/documents/sb89_00_0000.pdf
1944756,3192482,text,91223,application/pdf,Enrolled,https://legiscan.com/KS/text/SB89/id/3192482,https://kslegislature.gov/li/b2025_26/measures/documents/sb89_enrolled.pdf
1944603,3086430,text,70086,application/pdf,Introduced,https://legiscan.com/KS/text/SB90/id/3086430,https://kslegislature.gov/li/b2025_26/measures/documents/sb90_00_0000.pdf
1944717,3086542,text,88121,application/pdf,Introduced,https://legiscan.com/KS/text/SB91/id/3086542,https://kslegislature.gov/li/b2025_26/measures/documents/sb91_00_0000.pdf
1944794,3086620,text,65589,application/pdf,Introduced,https://legiscan.com/KS/text/SB92/id/3086620,https://kslegislature.gov/li/b2025_26/measures/documents/sb92_00_0000.pdf
1944794,3150483,text,77687,application/pdf,Amended,https://legiscan.com/KS/text/SB92/id/3150483,https://kslegislature.gov/li/b2025_26/measures/documents/sb92_01_0000.pdf
1944947,3086771,text,96545,application/pdf,Introduced,https://legiscan.com/KS/text/SB93/id/3086771,https://kslegislature.gov/li/b2025_26/measures/documents/sb93_00_0000.pdf
1944871,3086696,text,66759,application/pdf,Introduced,https://legiscan.com/KS/text/SB94/id/3086696,https://kslegislature.gov/li/b2025_26/measures/documents/sb94_00_0000.pdf
1944678,3086503,text,81916,application/pdf,Introduced,https://legiscan.com/KS/text/SB95/id/3086503,https://kslegislature.gov/li/b2025_26/measures/documents/sb95_00_0000.pdf
1945062,3086885,text,78327,application/pdf,Introduced,https://legiscan.com/KS/text/SB96/id/3086885,https://kslegislature.gov/li/b2025_26/measures/documents/sb96_00_0000.pdf
1947210,3089815,text,99142,application/pdf,Introduced,https://legiscan.com/KS/text/SB97/id/3089815,https://kslegislature.gov/li/b2025_26/measures/documents/sb97_00_0000.pdf
1947210,3119521,text,123759,application/pdf,Amended,https://legiscan.com/KS/text/SB97/id/3119521,https://kslegislature.gov/li/b2025_26/measures/documents/sb97_01_0000.pdf
